+----------+-----------------+---------------+-----------------+----------+----------+------------+-----------+-----------------------+---------------------------+--------------------+--------------------+----------------------+---------------------+---------------------------------+--------------------------------+---------------------------------------------+
| PlayerID | PlayerTrueName  | PlayerTeams   | SimplePlusMinus | SimplePF | SimplePA | SimplePoss | SimpleMin | SimplePlusMinusPer200 | WeightedPlusMinusOffCourt | WeightedPFOffCourt | WeightedPAOffCourt | WeightedPossOffCourt | WeightedMinOffCourt | WeightedPlusMinusPer200OffCourt | WeightedPlusMinusPer200OnCourt | WeightedPlusMinusPer200OnCourtMinusOffCourt |
|      251 | Greene          | BOS           |             -97 |     2294 |     2391 |       4958 |   1229.28 |              -3.91287 |                       -29 |               5739 |               5768 |                10906 |             2751.72 |                         -0.5318 |                        -3.9129 |                                     -3.3811 |
|      252 | Scalabrine      | BOS           |             -25 |     1762 |     1787 |       3722 |    931.82 |              -1.34336 |                      -101 |               6271 |               6372 |                12142 |             3049.18 |                         -1.6636 |                        -1.3434 |                                      0.3202 |
|      253 | Perkins         | BOS           |             -55 |     2643 |     2698 |       5236 |   1344.60 |              -2.10084 |                       -71 |               5390 |               5461 |                10628 |             2636.40 |                         -1.3361 |                        -2.1008 |                                     -0.7647 |
|      254 | N. Robinson     | NYK           |             -84 |     3077 |     3161 |       6102 |   1543.20 |               -2.7532 |                      -441 |               4765 |               5206 |                 9620 |             2442.80 |                         -9.1684 |                        -2.7532 |                                      6.4152 |
|      255 | M. Rose         | NYK           |            -277 |     2129 |     2406 |       4357 |   1100.88 |              -12.7152 |                      -248 |               5713 |               5961 |                11365 |             2885.12 |                         -4.3643 |                       -12.7152 |                                     -8.3509 |
|      256 | Reed            | BOS, MIN      |            -155 |     1837 |     1992 |       4006 |    996.37 |              -7.73839 |                       -72 |               6595 |               6666 |                13119 |             3389.03 |                        -1.12352 |                       -7.61826 |                                    -6.49474 |
|      257 | Gooden          | CLE           |               9 |     4261 |     4252 |       8314 |   2174.32 |              0.216502 |                       174 |               3741 |               3567 |                 7151 |             1791.68 |                          4.8665 |                         0.2165 |                                       -4.65 |
|      258 | Ilgauskas       | CLE           |             185 |     4526 |     4341 |       8702 |   2283.20 |                4.2519 |                        -2 |               3476 |               3478 |                 6763 |             1682.80 |                         -0.0591 |                         4.2519 |                                       4.311 |
|      260 | L. James        | CLE           |             270 |     6930 |     6660 |      13114 |   3360.78 |               4.11774 |                       -87 |               1072 |               1159 |                 2351 |              605.22 |                         -7.4011 |                         4.1177 |                                     11.5188 |
|      261 | L. Hughes       | CLE           |              26 |     2662 |     2636 |       5033 |   1281.20 |               1.03318 |                       157 |               5340 |               5183 |                10432 |             2684.80 |                            3.01 |                         1.0332 |                                     -1.9768 |
|      262 | Snow            | CLE           |              80 |     4589 |     4509 |       9037 |   2351.38 |                1.7705 |                       103 |               3413 |               3310 |                 6428 |             1614.62 |                          3.2047 |                         1.7705 |                                     -1.4342 |
|      263 | D. Marshall     | CLE           |             127 |     4363 |     4236 |       8290 |   2077.25 |               3.06393 |                        56 |               3639 |               3583 |                 7175 |             1888.75 |                           1.561 |                         3.0639 |                                      1.5029 |
|      264 | D. Jones        | CLE           |             141 |     4370 |     4229 |       8315 |   2088.47 |               3.39146 |                        42 |               3632 |               3590 |                 7150 |             1877.53 |                          1.1748 |                         3.3915 |                                      2.2167 |
|      265 | Pavlovic        | CLE           |              20 |     1580 |     1560 |       3153 |    812.67 |               1.26863 |                       163 |               6422 |               6259 |                12312 |             3153.33 |                          2.6478 |                         1.2686 |                                     -1.3792 |
|      266 | Wilks           | CLE, SEA      |              -3 |      664 |      667 |       1379 |    347.30 |             -0.435098 |                        68 |               7754 |               7686 |                14755 |             3764.85 |                         1.00079 |                      -0.649688 |                                    -1.65048 |
|      267 | Henderson       | CLE           |             -47 |     1022 |     1069 |       2063 |    530.62 |              -4.55647 |                       230 |               6980 |               6750 |                13402 |             3435.38 |                          3.4323 |                        -4.5565 |                                     -7.9888 |
|      268 | Z. Hamilton     | CLE, PHL      |             -19 |       88 |      107 |        184 |     48.43 |              -20.6522 |                       176 |               7932 |               7757 |                15336 |             3923.95 |                         2.30451 |                       -20.3171 |                                    -22.6216 |
|      269 | L. Jackson      | CLE           |             -26 |      603 |      629 |       1247 |    315.25 |              -4.17001 |                       209 |               7399 |               7190 |                14218 |             3650.75 |                          2.9399 |                          -4.17 |                                     -7.1099 |
|      270 | R. Hamilton     | DET           |             522 |     5719 |     5197 |      10573 |   2824.50 |               9.87421 |                        25 |               2220 |               2195 |                 4390 |             1141.15 |                           1.139 |                         9.8742 |                                      8.7352 |
|      271 | Billups         | DET           |             586 |     5953 |     5367 |      10899 |   2924.42 |               10.7533 |                       -39 |               1986 |               2025 |                 4064 |             1041.23 |                         -1.9193 |                        10.7533 |                                     12.6726 |
|      272 | Prince          | DET           |             646 |     5892 |     5246 |      10798 |   2897.80 |               11.9652 |                       -99 |               2047 |               2146 |                 4165 |             1067.85 |                         -4.7539 |                        11.9652 |                                     16.7191 |
|      273 | B. Wallace      | DET           |             596 |     5804 |     5208 |      10810 |   2889.35 |               11.0268 |                       -49 |               2135 |               2184 |                 4153 |             1076.30 |                         -2.3597 |                        11.0268 |                                     13.3865 |
|      274 | R. Wallace      | DET           |             613 |     5637 |     5024 |      10296 |   2779.68 |               11.9075 |                       -66 |               2302 |               2368 |                 4667 |             1185.97 |                         -2.8284 |                        11.9075 |                                     14.7359 |
|      275 | McDyess         | DET           |             137 |     3433 |     3296 |       6628 |   1733.10 |               4.13398 |                       410 |               4506 |               4096 |                 8335 |             2232.55 |                           9.838 |                          4.134 |                                      -5.704 |
|      276 | M. Evans        | DET           |              17 |     2195 |     2178 |       4406 |   1138.67 |              0.771675 |                       530 |               5744 |               5214 |                10557 |             2826.98 |                         10.0407 |                         0.7717 |                                      -9.269 |
|      277 | C. Arroyo       | DET, ORL      |              32 |     2327 |     2295 |       4623 |   1194.02 |               1.38438 |                       215 |               6698 |               6483 |                12767 |             3376.27 |                         3.42135 |                        1.37966 |                                    -2.04169 |
|      278 | Milicic         | DET, ORL      |             -68 |     1438 |     1506 |       2992 |    766.68 |              -4.54545 |                        24 |               6791 |               6767 |                13070 |             3440.45 |                         0.16859 |                       -4.24755 |                                    -4.41614 |
|      279 | Delfino         | DET           |             -95 |     1399 |     1494 |       2836 |    725.60 |              -6.69958 |                       642 |               6540 |               5898 |                12127 |             3240.05 |                         10.5879 |                        -6.6996 |                                    -17.2875 |
|      280 | Maxiell         | DET           |             -97 |      315 |      412 |        682 |    158.75 |              -28.4457 |                       644 |               7624 |               6980 |                14281 |             3806.90 |                           9.019 |                       -28.4457 |                                    -37.4647 |
|      281 | L. Williams     | PHL           |             -24 |      267 |      291 |        562 |    144.63 |              -8.54093 |                      -136 |               7880 |               8016 |                15455 |             3836.37 |                         -1.7599 |                        -8.5409 |                                      -6.781 |
|      282 | Gai             | PHL           |              -3 |        8 |       11 |         18 |      4.75 |              -33.3333 |                      -157 |               8139 |               8296 |                15999 |             3976.25 |                         -1.9626 |                       -33.3333 |                                    -31.3707 |
|      283 | Jaric           | MIN           |              46 |     3991 |     3945 |       8007 |   2101.63 |               1.14899 |                      -200 |               3531 |               3731 |                 7271 |             1869.37 |                         -5.5013 |                          1.149 |                                      6.6503 |
|      284 | Przybilla       | POR           |            -235 |     2546 |     2781 |       5133 |   1395.45 |              -9.15644 |                      -540 |               4739 |               5279 |                 9887 |             2549.80 |                        -10.9234 |                        -9.1564 |                                       1.767 |
|      285 | Garnett         | MIN           |              40 |     5750 |     5710 |      11335 |   2957.60 |              0.705778 |                      -194 |               1772 |               1966 |                 3943 |             1013.40 |                         -9.8402 |                         0.7058 |                                      10.546 |
|      286 | D. Miles        | POR           |            -204 |     2349 |     2553 |       4912 |   1284.87 |              -8.30619 |                      -571 |               4936 |               5507 |                10108 |             2660.38 |                         -11.298 |                        -8.3062 |                                      2.9918 |
|      287 | Z. Randolph     | POR           |            -438 |     4681 |     5119 |       9486 |   2544.55 |              -9.23466 |                      -337 |               2604 |               2941 |                 5534 |             1400.70 |                        -12.1793 |                        -9.2347 |                                      2.9446 |
|      288 | W. Szczerbiak   | BOS, MIN      |              26 |     5422 |     5396 |      10448 |   2729.00 |              0.497703 |                      -163 |               4989 |               5151 |                10219 |             2584.30 |                        -3.32524 |                       0.537056 |                                     3.86229 |
|      289 | Telfair         | POR           |            -326 |     3002 |     3328 |       6301 |   1641.12 |              -10.3476 |                      -449 |               4283 |               4732 |                 8719 |             2304.13 |                        -10.2993 |                       -10.3476 |                                     -0.0483 |
|      290 | Olowokandi      | BOS, MIN      |             -91 |     1586 |     1677 |       3396 |    911.37 |              -5.35925 |                      -107 |               6469 |               6575 |                12986 |             3324.52 |                        -1.66513 |                       -5.23391 |                                    -3.56878 |
|      291 | C. Smith        | DEN, POR      |              -7 |      393 |      400 |        821 |    209.92 |              -1.70524 |                      -764 |               6909 |               7672 |                14233 |             3740.65 |                          -10.75 |                       -1.65457 |                                     9.09539 |
|      292 | Hassell         | MIN           |             -87 |     4801 |     4888 |       9594 |   2514.27 |              -1.81363 |                       -67 |               2721 |               2788 |                 5684 |             1456.73 |                         -2.3575 |                        -1.8136 |                                      0.5439 |
|      293 | McCants         | MIN           |            -114 |     2543 |     2657 |       5350 |   1362.15 |              -4.26168 |                       -40 |               4979 |               5019 |                 9928 |             2608.85 |                         -0.8058 |                        -4.2617 |                                     -3.4559 |
|      294 | R. Patterson    | DEN, POR      |            -206 |     3475 |     3681 |       7035 |   1792.70 |              -5.85643 |                      -337 |               5891 |               6229 |                11918 |             3037.12 |                        -6.26079 |                       -5.89632 |                                    0.364471 |
|      295 | Dixon           | POR           |            -334 |     3618 |     3952 |       7363 |   1920.02 |              -9.07239 |                      -441 |               3667 |               4108 |                 7657 |             2025.23 |                        -11.5189 |                        -9.0724 |                                      2.4465 |
|      296 | Jack            | POR           |            -374 |     2886 |     3260 |       6178 |   1598.68 |              -12.1075 |                      -401 |               4399 |               4800 |                 8842 |             2346.57 |                         -9.0703 |                       -12.1075 |                                     -3.0372 |
|      297 | Ratliff         | POR           |            -186 |     2371 |     2557 |       4976 |   1301.38 |              -7.47588 |                      -589 |               4914 |               5503 |                10044 |             2643.87 |                        -11.7284 |                        -7.4759 |                                      4.2525 |
|      298 | A. Carter       | MIN           |             -41 |     1106 |     1147 |       2294 |    588.97 |              -3.57454 |                      -113 |               6416 |               6529 |                12984 |             3382.03 |                         -1.7406 |                        -3.5745 |                                     -1.8339 |
|      299 | E. Griffin      | MIN           |            -150 |     2464 |     2614 |       5175 |   1359.30 |               -5.7971 |                        -4 |               5058 |               5062 |                10103 |             2611.70 |                         -0.0792 |                        -5.7971 |                                     -5.7179 |
|      300 | Madsen          | MIN           |             -25 |     1214 |     1239 |       2581 |    676.33 |              -1.93723 |                      -129 |               6308 |               6437 |                12697 |             3294.67 |                          -2.032 |                        -1.9372 |                                      0.0948 |
|      301 | R. Frahm        | HOU, MIN      |               2 |      675 |      673 |       1372 |    342.37 |              0.291545 |                      -155 |               7104 |               7259 |                14503 |             3780.98 |                        -2.13944 |                       0.337997 |                                     2.47744 |
|      302 | Ming            | HOU           |              87 |     3759 |     3672 |       7521 |   1949.25 |               2.31352 |                      -217 |               3628 |               3845 |                 7694 |             2016.75 |                         -5.6408 |                         2.3135 |                                      7.9543 |
|      304 | J. Howard       | HOU           |            -251 |     4635 |     4886 |       9706 |   2537.35 |              -5.17206 |                       121 |               2752 |               2631 |                 5509 |             1428.65 |                          4.3928 |                        -5.1721 |                                     -9.5649 |
|      305 | McGrady         | HOU           |              54 |     3407 |     3353 |       6709 |   1745.03 |               1.60978 |                      -184 |               3980 |               4164 |                 8506 |             2220.97 |                         -4.3264 |                         1.6098 |                                      5.9362 |
|      306 | S. Swift        | HOU           |            -133 |     2419 |     2552 |       5153 |   1344.03 |              -5.16204 |                         3 |               4968 |               4965 |                10062 |             2621.97 |                          0.0596 |                         -5.162 |                                     -5.2216 |
|      307 | D. Anderson     | HOU, MIA      |             -29 |     2053 |     2082 |       4155 |   1076.55 |              -1.39591 |                        90 |               6725 |               6635 |                13322 |             3417.25 |                         1.25551 |                       -1.39341 |                                    -2.64892 |
|      308 | Alston          | HOU           |             -82 |     4564 |     4646 |       9333 |   2431.32 |              -1.75721 |                       -48 |               2823 |               2871 |                 5882 |             1534.68 |                         -1.6321 |                        -1.7572 |                                     -0.1251 |
|      309 | Wesley          | HOU           |             -84 |     4440 |     4524 |       9118 |   2365.17 |              -1.84251 |                       -46 |               2947 |               2993 |                 6097 |             1600.83 |                         -1.5089 |                        -1.8425 |                                     -0.3336 |
|      310 | J. Barry        | HOU           |             -45 |      649 |      694 |       1347 |    342.22 |              -6.68151 |                       -85 |               6738 |               6823 |                13868 |             3623.78 |                         -1.2258 |                        -6.6815 |                                     -5.4557 |
|      311 | R. Bowen        | HOU           |             -99 |     1132 |     1231 |       2483 |    651.68 |              -7.97422 |                       -31 |               6255 |               6286 |                12732 |             3314.32 |                          -0.487 |                        -7.9742 |                                     -7.4872 |
|      312 | Mutombo         | HOU           |             -87 |     1695 |     1782 |       3544 |    967.00 |              -4.90971 |                       -43 |               5692 |               5735 |                11671 |             2999.00 |                         -0.7369 |                        -4.9097 |                                     -4.1728 |
|      313 | Arenas          | WAS           |             203 |     7301 |     7098 |      13637 |   3384.02 |               2.97719 |                       -51 |               1035 |               1086 |                 2255 |              581.52 |                         -4.5233 |                         2.9772 |                                      7.5005 |
|      314 | J. Rose         | NYK, TOR      |            -254 |     4069 |     4323 |       7861 |   1996.65 |              -6.46228 |                      -230 |               5960 |               6190 |                11546 |             2937.17 |                        -3.84687 |                       -6.47275 |                                    -2.62588 |
|      315 | Jeffries        | WAS           |              73 |     4030 |     3957 |       7767 |   1950.75 |               1.87975 |                        79 |               4306 |               4227 |                 8125 |             2014.78 |                          1.9446 |                         1.8797 |                                     -0.0649 |
|      316 | Jamison         | WAS           |             240 |     7092 |     6852 |      13215 |   3288.07 |               3.63224 |                       -88 |               1244 |               1332 |                 2677 |              677.47 |                         -6.5745 |                         3.6322 |                                     10.2067 |
|      317 | J. Graham       | TOR           |            -173 |     3188 |     3361 |       6198 |   1576.70 |              -5.58245 |                       -72 |               5097 |               5169 |                 9492 |             2418.95 |                         -1.5171 |                        -5.5824 |                                     -4.0653 |
|      318 | M. James        | TOR           |            -135 |     6122 |     6257 |      11458 |   2932.98 |              -2.35643 |                      -110 |               2163 |               2273 |                 4232 |             1062.67 |                         -5.1985 |                        -2.3564 |                                      2.8421 |
|      319 | Bosh            | TOR           |             -55 |     5764 |     5819 |      10735 |   2762.93 |              -1.02469 |                      -190 |               2521 |               2711 |                 4955 |             1232.72 |                          -7.669 |                        -1.0247 |                                      6.6443 |
|      320 | L. Woods        | TOR           |             -21 |      672 |      693 |       1269 |    324.03 |              -3.30969 |                      -224 |               7613 |               7837 |                14421 |             3671.62 |                         -3.1066 |                        -3.3097 |                                     -0.2031 |
|      321 | A. Daniels      | WAS           |             121 |     4834 |     4713 |       9132 |   2282.60 |               2.65002 |                        31 |               3502 |               3471 |                 6760 |             1682.93 |                          0.9172 |                           2.65 |                                      1.7328 |
|      322 | Haywood         | WAS           |             109 |     3868 |     3759 |       7395 |   1873.80 |               2.94794 |                        43 |               4468 |               4425 |                 8497 |             2091.73 |                          1.0121 |                         2.9479 |                                      1.9358 |
|      323 | E. Thomas       | WAS           |              -7 |     2298 |     2305 |       4517 |   1128.80 |              -0.30994 |                       159 |               6038 |               5879 |                11375 |             2836.73 |                          2.7956 |                        -0.3099 |                                     -3.1055 |
|      324 | C. Butler       | WAS           |             119 |     5754 |     5635 |      10875 |   2707.50 |               2.18851 |                        33 |               2582 |               2549 |                 5017 |             1258.03 |                          1.3155 |                         2.1885 |                                       0.873 |
|      325 | Araujo          | TOR           |            -118 |     1150 |     1268 |       2350 |    600.82 |              -10.0426 |                      -127 |               7135 |               7262 |                13340 |             3394.83 |                          -1.904 |                       -10.0426 |                                     -8.1386 |
|      326 | Peterson        | TOR           |            -218 |     6545 |     6763 |      12341 |   3145.02 |              -3.53294 |                       -27 |               1740 |               1767 |                 3349 |              850.63 |                         -1.6124 |                        -3.5329 |                                     -1.9205 |
|      327 | Villanueva      | TOR           |             -35 |     5025 |     5060 |       9315 |   2366.08 |             -0.751476 |                      -210 |               3260 |               3470 |                 6375 |             1629.57 |                         -6.5882 |                        -0.7515 |                                      5.8367 |
|      328 | Hayes           | WAS           |              13 |     1074 |     1061 |       2111 |    515.82 |               1.23164 |                       139 |               7262 |               7123 |                13781 |             3449.72 |                          2.0173 |                         1.2316 |                                     -0.7857 |
|      329 | Ruffin          | WAS           |             -57 |     2051 |     2108 |       4054 |   1006.98 |              -2.81204 |                       209 |               6285 |               6076 |                11838 |             2958.55 |                           3.531 |                         -2.812 |                                      -6.343 |
|      330 | Bonner          | TOR           |            -113 |     3541 |     3654 |       6740 |   1708.82 |              -3.35312 |                      -132 |               4744 |               4876 |                 8950 |             2286.83 |                         -2.9497 |                        -3.3531 |                                     -0.4034 |
|      331 | Calderon        | TOR           |            -106 |     3064 |     3170 |       5915 |   1486.62 |              -3.58411 |                      -139 |               5221 |               5360 |                 9775 |             2509.03 |                          -2.844 |                        -3.5841 |                                     -0.7401 |
|      332 | C. Atkins       | MEM, WAS      |              38 |     3367 |     3329 |       6589 |   1712.97 |               1.15344 |                       207 |               5904 |               5698 |                11540 |             3004.40 |                         3.62295 |                          1.302 |                                    -2.32095 |
|      337 | A. Johnson      | IND           |             134 |     3904 |     3770 |       7668 |   1980.52 |               3.49504 |                        18 |               3795 |               3777 |                 7798 |             1965.48 |                          0.4617 |                          3.495 |                                      3.0333 |
|      339 | Medvedenko      | LAL           |              14 |       20 |        6 |         27 |      6.23 |               103.704 |                       191 |               8134 |               7943 |                15629 |             3964.77 |                          2.4442 |                        103.704 |                                     101.259 |
|      340 | D. Green        | LAL           |             -43 |      246 |      289 |        528 |    134.57 |              -16.2879 |                       248 |               7908 |               7660 |                15128 |             3836.43 |                          3.2787 |                       -16.2879 |                                    -19.5666 |
|      341 | Korolev         | LAC           |              -8 |      231 |      239 |        523 |    126.92 |              -3.05927 |                       137 |               7739 |               7602 |                15207 |             3833.62 |                          1.8018 |                        -3.0593 |                                     -4.8611 |
|      342 | Ndong           | LAC           |             -44 |      281 |      325 |        585 |    151.45 |              -15.0427 |                       173 |               7689 |               7516 |                15145 |             3809.08 |                          2.2846 |                       -15.0427 |                                    -17.3273 |
|      344 | Udrih           | SAN           |              41 |     1154 |     1113 |       2261 |    586.23 |               3.62671 |                       516 |               6681 |               6165 |                13006 |             3373.62 |                          7.9348 |                         3.6267 |                                     -4.3081 |
|      346 | Thomas          | ATL, MEM, NJN |             -12 |      233 |      245 |        481 |    127.43 |               -4.9896 |                      -102 |               7721 |               7823 |                15244 |             3920.90 |                        -1.29652 |                       -4.34631 |                                    -3.04979 |
|      347 | Morris          | ORL           |              -4 |      369 |      373 |        737 |    191.80 |              -1.08548 |                       -84 |               7415 |               7499 |                14458 |             3789.20 |                          -1.162 |                        -1.0855 |                                      0.0765 |
|      348 | Hudson          | MIN           |             -33 |     1512 |     1545 |       3073 |    799.55 |              -2.14774 |                      -121 |               6010 |               6131 |                12205 |             3171.45 |                         -1.9828 |                        -2.1477 |                                     -0.1649 |
|      349 | Dupree          | MIN           |             -71 |      464 |      535 |       1042 |    265.25 |              -13.6276 |                       -83 |               7058 |               7141 |                14236 |             3705.75 |                         -1.1661 |                       -13.6276 |                                    -12.4615 |
|      350 | V. Potapenko    | SAC, SEA      |             -64 |      686 |      750 |       1337 |    352.77 |              -9.57367 |                      -173 |               7797 |               7970 |                14635 |             3671.07 |                        -2.38791 |                       -9.49562 |                                    -7.10771 |
|      351 | Cleaves         | SEA           |             -30 |      453 |      483 |        918 |    230.38 |              -6.53595 |                      -219 |               7958 |               8177 |                14826 |             3735.62 |                         -2.9543 |                        -6.5359 |                                     -3.5816 |
|      353 | A. Williams     | NOK, TOR      |             -43 |     1547 |     1590 |       3095 |    800.50 |              -2.77868 |                      -221 |               6522 |               6744 |                13049 |             3352.68 |                        -3.40823 |                       -2.72419 |                                    0.684039 |
|      354 | T. Outlaw       | POR           |            -287 |     2088 |     2375 |       4507 |   1153.12 |              -12.7357 |                      -488 |               5197 |               5685 |                10513 |             2792.13 |                         -9.2837 |                       -12.7357 |                                      -3.452 |
|      355 | Blake           | POR           |            -366 |     3370 |     3736 |       6747 |   1780.48 |              -10.8493 |                      -409 |               3915 |               4324 |                 8273 |             2164.77 |                         -9.8876 |                       -10.8493 |                                     -0.9617 |
|      356 | Webster         | POR           |            -251 |     2003 |     2254 |       4144 |   1069.17 |              -12.1139 |                      -524 |               5282 |               5806 |                10876 |             2876.08 |                         -9.6359 |                       -12.1139 |                                      -2.478 |
|      357 | Watson          | DEN, SEA      |             147 |     3381 |     3234 |       6470 |   1577.57 |               4.54405 |                      -161 |               6517 |               6679 |                12653 |             3145.67 |                        -2.48489 |                        4.54399 |                                     7.02888 |
|      358 | Kleiza          | DEN           |             -25 |     1057 |     1082 |       2164 |    518.72 |              -2.31054 |                        44 |               7170 |               7126 |                14107 |             3467.28 |                          0.6238 |                        -2.3105 |                                     -2.9343 |
|      362 | Frye            | NYK           |             -49 |     3153 |     3202 |       6256 |   1572.32 |               -1.5665 |                      -476 |               4689 |               5165 |                 9466 |             2413.68 |                         -10.057 |                        -1.5665 |                                      8.4905 |
|      363 | S. Monia        | POR, SAC      |            -144 |      598 |      742 |       1291 |    342.97 |              -22.3083 |                      -619 |               6725 |               7345 |                13793 |             3616.35 |                        -9.01393 |                         -22.34 |                                    -13.3261 |
|      366 | K. Bogans       | CHA, HOU      |            -205 |     3605 |     3810 |       7588 |   1912.42 |              -5.40327 |                      -120 |               5813 |               5932 |                11806 |             3004.02 |                        -1.97439 |                       -5.31865 |                                    -3.34426 |
|      367 | Dickau          | BOS           |               9 |      507 |      498 |        960 |    232.50 |                 1.875 |                      -135 |               7526 |               7661 |                14904 |             3748.50 |                         -1.8116 |                          1.875 |                                      3.6866 |
|      372 | Head            | HOU           |             -30 |     4254 |     4284 |       8864 |   2304.32 |             -0.676895 |                      -100 |               3133 |               3233 |                 6351 |             1661.68 |                         -3.1491 |                        -0.6769 |                                      2.4722 |
|      373 | Booth           | WAS           |              -3 |      520 |      523 |        981 |    249.80 |             -0.611621 |                       155 |               7816 |               7661 |                14911 |             3715.73 |                           2.079 |                        -0.6116 |                                     -2.6906 |
|      377 | Lee             | NYK           |            -111 |     2298 |     2409 |       4462 |   1125.68 |              -4.97535 |                      -414 |               5544 |               5958 |                11260 |             2860.32 |                         -7.3535 |                        -4.9753 |                                      2.3782 |
|      380 | E. Williams     | TOR           |             -53 |      720 |      773 |       1411 |    347.87 |               -7.5124 |                      -192 |               7565 |               7757 |                14279 |             3647.78 |                         -2.6893 |                        -7.5124 |                                     -4.8231 |
|      381 | Basden          | CHI           |              17 |      264 |      247 |        572 |    140.63 |               5.94406 |                        40 |               7759 |               7719 |                15468 |             3839.17 |                          0.5172 |                         5.9441 |                                      5.4269 |
|      382 | Owens           | UTH           |             -32 |      362 |      394 |        795 |    209.98 |              -8.05031 |                      -184 |               7211 |               7395 |                14392 |             3766.02 |                          -2.557 |                        -8.0503 |                                     -5.4933 |
|      383 | J. Smith        | MIL           |              -2 |     1860 |     1862 |       3562 |    884.30 |             -0.112296 |                       -83 |               6160 |               6243 |                12182 |             3091.18 |                         -1.3627 |                        -0.1123 |                                      1.2504 |
|      384 | Welsch          | MIL           |            -190 |     1653 |     1843 |       3555 |    864.30 |              -10.6892 |                       105 |               6367 |               6262 |                12189 |             3111.18 |                          1.7229 |                       -10.6892 |                                    -12.4121 |
|      388 | Kasun           | ORL           |             -17 |      426 |      443 |        834 |    212.68 |              -4.07674 |                       -71 |               7358 |               7429 |                14361 |             3768.32 |                         -0.9888 |                        -4.0767 |                                     -3.0879 |
|      389 | Pargo           | CHI           |               4 |     1265 |     1261 |       2682 |    645.62 |              0.298285 |                        53 |               6758 |               6705 |                13358 |             3334.18 |                          0.7935 |                         0.2983 |                                     -0.4952 |
|      390 | Maggette        | LAC           |             124 |     2025 |     1901 |       3826 |    943.02 |               6.48197 |                         5 |               5945 |               5940 |                11904 |             3017.52 |                           0.084 |                          6.482 |                                       6.398 |
|      391 | D. Taylor       | WAS           |              11 |      934 |      923 |       1845 |    465.00 |               1.19241 |                       141 |               7402 |               7261 |                14047 |             3500.53 |                          2.0075 |                         1.1924 |                                     -0.8151 |
|      392 | Pollard         | IND           |              53 |     1532 |     1479 |       2945 |    771.43 |               3.59932 |                        99 |               6167 |               6068 |                12521 |             3174.57 |                          1.5813 |                         3.5993 |                                       2.018 |
|      397 | Sampson         | SAC           |               6 |       69 |       63 |        155 |     38.52 |               7.74194 |                       120 |               8037 |               7917 |                15641 |             3927.48 |                          1.5344 |                         7.7419 |                                      6.2075 |
|      398 | Sanders         | SAN           |             -19 |      195 |      214 |        446 |    112.92 |              -8.52018 |                       576 |               7640 |               7064 |                14821 |             3846.93 |                          7.7728 |                        -8.5202 |                                     -16.293 |
|      399 | P. Burke        | PHX           |             -42 |      726 |      768 |       1441 |    346.00 |              -5.82929 |                       497 |               8161 |               7664 |                15041 |             3645.00 |                          6.6086 |                        -5.8293 |                                    -12.4379 |
|      401 | Posey           | MIA           |             211 |     4098 |     3887 |       7561 |   1913.72 |               5.58127 |                       106 |               4093 |               3987 |                 8083 |             2037.28 |                          2.6228 |                         5.5813 |                                      2.9585 |
|      402 | B. Robinson     | CHA           |            -100 |     2627 |     2727 |       5380 |   1302.95 |              -3.71747 |                      -227 |               5316 |               5543 |                10783 |             2677.58 |                         -4.2103 |                        -3.7175 |                                      0.4928 |
|      403 | Voskuhl         | CHA           |             -26 |     1609 |     1635 |       3351 |    817.72 |              -1.55178 |                      -301 |               6334 |               6635 |                12812 |             3162.82 |                         -4.6987 |                        -1.5518 |                                      3.1469 |
|      404 | Burleson        | CHA           |              -1 |      650 |      651 |       1419 |    339.62 |             -0.140944 |                      -326 |               7293 |               7619 |                14744 |             3640.92 |                         -4.4221 |                        -0.1409 |                                      4.2812 |
|      405 | D. Davis        | DET           |             -25 |      346 |      371 |        691 |    177.75 |              -7.23589 |                       572 |               7593 |               7021 |                14272 |             3787.90 |                          8.0157 |                        -7.2359 |                                    -15.2516 |
|      408 | L. Johnson      | NJN, NOK      |             -48 |     1017 |     1065 |       2014 |    524.35 |              -4.76663 |                      -166 |               6722 |               6887 |                13620 |             3502.68 |                        -2.46607 |                       -4.77123 |                                    -2.30516 |
|      409 | Hardaway        | NYK           |               7 |      140 |      133 |        291 |     71.73 |                 4.811 |                      -532 |               7702 |               8234 |                15431 |             3914.27 |                         -6.8952 |                          4.811 |                                     11.7062 |
|      410 | Marks           | SAN           |             -36 |      333 |      369 |        705 |    180.58 |              -10.2128 |                       593 |               7502 |               6909 |                14562 |             3779.27 |                          8.1445 |                       -10.2128 |                                    -18.3573 |
|      411 | Moore           | SEA           |              -7 |     1238 |     1245 |       2330 |    582.98 |             -0.600858 |                      -242 |               7173 |               7415 |                13414 |             3383.02 |                         -3.6082 |                        -0.6009 |                                      3.0073 |
|      412 | Storey          | WAS           |              17 |      245 |      228 |        476 |    116.27 |               7.14286 |                       135 |               8091 |               7956 |                15416 |             3849.27 |                          1.7514 |                         7.1429 |                                      5.3915 |
|      413 | Blatche         | WAS           |             -10 |      346 |      356 |        690 |    175.42 |              -2.89855 |                       162 |               7990 |               7828 |                15202 |             3790.12 |                          2.1313 |                        -2.8986 |                                     -5.0299 |
