PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
573	Williams, Shawne	DAL	169.6333	327	336	339	327	103.6697	97.3214	6.3483	50	49	138	112	0.3086	0.7380	3695.3667	7068	7071	7805	7656	110.4273	108.2732	2.1540	983	988	2548	2489	0.2831	0.7206	4.1943	0.0255	0.0174
574	Davis, Paul	LAC	319.6167	617	608	613	649	99.3517	106.7434	-7.3917	110	104	206	224	0.3293	0.6645	3608.3833	6960	6951	7094	7762	101.9253	111.6674	-9.7421	946	1058	2361	2581	0.2682	0.6906	2.3504	0.0611	-0.0261
575	Farmar, Jordan	LAL	1167.7500	2328	2342	2488	2445	106.8729	104.3980	2.4749	359	382	790	793	0.3116	0.6741	2596.2500	5101	5084	5870	5301	115.0755	104.2683	10.8072	777	730	1887	1713	0.3120	0.7211	-8.3323	-0.0004	-0.0470
577	Gay, Rudy	MEM	2910.0500	5503	5515	5712	6127	103.7979	111.0970	-7.2991	748	721	1833	1922	0.2801	0.7177	1002.9500	1859	1866	1887	1902	101.5062	101.9293	-0.4231	289	285	649	644	0.3098	0.6949	-6.8760	-0.0297	0.0228
579	Lowry, Kyle	HOU	608.2000	1157	1167	1195	1170	103.2844	100.2571	3.0273	154	176	452	406	0.2750	0.7197	3160.8000	5971	5948	6490	6216	108.6920	104.5057	4.1863	891	845	2233	2058	0.3021	0.7255	-1.1590	-0.0271	-0.0058
579	Lowry, Kyle	MEM	1060.9500	2027	2037	2057	2255	101.4800	110.7020	-9.2220	271	266	619	726	0.2718	0.6994	2852.0500	5335	5344	5542	5774	103.8800	108.0464	-4.1664	766	740	1863	1840	0.2939	0.7157	-5.0556	-0.0221	-0.0163
580	Kinsey, Tarence	CLE	276.6833	541	541	552	595	102.0333	109.9815	-7.9482	75	91	188	169	0.3074	0.6738	3679.3167	6799	6802	7671	6896	112.8254	101.3819	11.4435	999	988	2564	2383	0.2954	0.7218	-19.3917	0.0120	-0.0480
581	Quinn, Chris	MIA	950.1500	1734	1720	1871	1867	107.9008	108.5465	-0.6457	244	264	603	683	0.2632	0.6955	3040.8500	5755	5764	6190	6173	107.5586	107.0958	0.4629	778	842	1980	2073	0.2729	0.7016	-1.1086	-0.0097	-0.0061
588	Foye, Randy	MIN	2494.3833	4789	4792	5168	5377	107.9140	112.2078	-4.2939	745	653	1634	1698	0.3050	0.7145	1466.6167	2805	2795	2851	3045	101.6399	108.9445	-7.3046	468	326	1015	1022	0.3141	0.7569	3.0107	-0.0091	-0.0424
589	Smith, Craig	MIN	1460.1833	2765	2764	2877	3053	104.0506	110.4559	-6.4052	392	392	969	998	0.2820	0.7120	2500.8167	4829	4823	5142	5369	106.4817	111.3208	-4.8391	821	587	1680	1722	0.3228	0.7411	-1.5661	-0.0408	-0.0291
590	Adams, Hassan	TOR	51.8833	109	108	104	118	95.4128	109.2593	-13.8464	14	14	31	43	0.2456	0.6889	3861.1167	7431	7446	7924	8146	106.6344	109.4010	-2.7667	954	1039	2647	2657	0.2642	0.7181	-11.0797	-0.0186	-0.0292
592	Williams, Marcus	GSW	49.8833	103	105	106	107	102.9126	101.9048	1.0079	19	21	35	39	0.3276	0.6250	3729.1167	7695	7688	8363	8667	108.6810	112.7341	-4.0532	1054	1284	2509	2704	0.2805	0.6615	5.0611	0.0471	-0.0365
593	Boone, Josh	NJN	994.4833	1793	1802	1949	1993	108.7005	110.5993	-1.8988	294	283	627	646	0.3128	0.6890	2971.5167	5653	5648	6095	6251	107.8189	110.6763	-2.8575	757	784	1991	2075	0.2673	0.7175	0.9587	0.0455	-0.0285
594	Armstrong, Hilton	NOH	1053.6833	1910	1923	1979	2048	103.6126	106.5003	-2.8877	246	276	655	695	0.2614	0.7035	2753.3167	5076	5069	5626	5418	110.8353	106.8850	3.9503	689	712	1853	1807	0.2760	0.7224	-6.8380	-0.0146	-0.0189
595	Simmons, Cedric	CHI	48.7833	96	99	104	105	108.3333	106.0606	2.2727	15	19	29	34	0.3061	0.6042	3889.2167	7561	7561	8166	8170	108.0016	108.0545	-0.0529	1163	1185	2605	2602	0.3089	0.6873	2.3256	-0.0028	-0.0831
595	Simmons, Cedric	SAC	23.2833	48	48	37	59	77.0833	122.9167	-45.8333	3	6	13	22	0.1200	0.6842	3957.7167	7802	7794	8211	8907	105.2422	114.2802	-9.0380	1060	1195	2534	2749	0.2783	0.6795	-36.7953	-0.1583	0.0047
597	Balkman, Renaldo	DEN	779.6500	1545	1554	1675	1622	108.4142	104.3758	4.0384	260	261	520	482	0.3504	0.6658	3118.3500	6142	6136	6790	6574	110.5503	107.1382	3.4121	834	937	2178	2064	0.2878	0.6992	0.6263	0.0626	-0.0334
598	Collins, Mardy	LAC	814.6167	1563	1572	1634	1710	104.5425	108.7786	-4.2361	249	238	557	545	0.3136	0.7006	3113.3833	6014	5987	6073	6701	100.9810	111.9258	-10.9448	807	924	2010	2260	0.2631	0.6851	6.7087	0.0505	0.0155
598	Collins, Mardy	NYK	63.6667	134	129	127	127	94.7761	98.4496	-3.6735	22	18	46	56	0.2821	0.7188	3753.3333	7583	7587	8190	8368	108.0047	110.2939	-2.2892	1051	1081	2589	2827	0.2710	0.7054	-1.3843	0.0111	0.0134
599	Redick, J.J.	ORL	1110.6000	2146	2148	2328	2213	108.4809	103.0261	5.4548	301	313	810	769	0.2813	0.7213	2835.4000	5428	5457	5958	5524	109.7642	101.2278	8.5364	713	779	2107	2002	0.2626	0.7301	-3.0816	0.0187	-0.0088
601	Carney, Rodney	MIN	1198.6333	2311	2333	2390	2537	103.4184	108.7441	-5.3257	362	296	816	848	0.2992	0.7338	2762.3667	5283	5254	5629	5885	106.5493	112.0099	-5.4606	851	683	1833	1872	0.3125	0.7285	0.1349	-0.0133	0.0053
605	Rodriguez, Sergio	POR	1202.0167	2176	2189	2351	2342	108.0423	106.9895	1.0528	376	313	756	700	0.3494	0.7072	2715.9833	4924	4923	5696	5262	115.6783	106.8860	8.7923	874	647	1742	1667	0.3440	0.7292	-7.7395	0.0054	-0.0220
606	Roy, Brandon	POR	2863.7833	5215	5184	6041	5543	115.8389	106.9252	8.9138	894	679	1847	1732	0.3404	0.7312	1054.2167	1885	1928	2006	2061	106.4191	106.8983	-0.4792	356	281	651	635	0.3592	0.6985	9.3930	-0.0188	0.0327
607	Aldridge, LaMarcus	POR	2984.3167	5405	5395	6239	5756	115.4302	106.6914	8.7388	955	708	1905	1806	0.3459	0.7290	933.6833	1695	1717	1808	1848	106.6667	107.6296	-0.9629	295	252	593	561	0.3446	0.7018	9.7017	0.0013	0.0272
608	Douby, Quincy	SAC	227.1333	449	439	456	471	101.5590	107.2893	-5.7303	62	66	160	150	0.2925	0.7080	3753.8667	7401	7403	7792	8495	105.2831	114.7508	-9.4677	1001	1135	2387	2621	0.2764	0.6777	3.7374	0.0161	0.0303
608	Douby, Quincy	TOR	73.4833	145	145	157	170	108.2759	117.2414	-8.9655	34	17	51	50	0.4048	0.7500	3839.5167	7395	7409	7871	8094	106.4368	109.2455	-2.8087	934	1036	2627	2650	0.2606	0.7172	-6.1568	0.1442	0.0328
610	Sene, Mouhamed	NYK	5.5833	11	12	11	11	100.0000	91.6667	8.3333	3	3	5	3	0.5000	0.6250	3811.4167	7706	7704	8306	8484	107.7861	110.1246	-2.3385	1070	1096	2630	2880	0.2709	0.7059	10.6718	0.2291	-0.0809
610	Sene, Mouhamed	OKC	22.5333	51	50	56	51	109.8039	102.0000	7.8039	13	6	20	16	0.4483	0.7692	3938.4667	7734	7714	7896	8401	102.0946	108.9059	-6.8112	1173	1056	2684	2700	0.3029	0.7176	14.6151	0.1454	0.0516
611	Farmer, Desmon	SAS	53.9167	94	94	111	104	118.0851	110.6383	7.4468	15	14	37	37	0.2885	0.7255	3826.0833	7049	7025	7653	7338	108.5686	104.4555	4.1131	848	903	2689	2625	0.2442	0.7486	3.3337	0.0443	-0.0231
612	Bargnani, Andrea	TOR	2430.3667	4683	4670	4985	5241	106.4489	112.2270	-5.7781	562	651	1662	1685	0.2501	0.7185	1482.6333	2857	2884	3043	3023	106.5103	104.8197	1.6906	406	402	1016	1015	0.2857	0.7165	-7.4687	-0.0356	0.0020
614	Parker, Anthony	TOR	2601.8500	5011	5020	5392	5469	107.6033	108.9442	-1.3410	616	683	1779	1792	0.2558	0.7226	1311.1500	2529	2534	2636	2795	104.2309	110.2999	-6.0690	352	370	899	908	0.2794	0.7084	4.7280	-0.0236	0.0142
617	Brewer, Ronnie	UTA	2536.5833	4985	4978	5470	5421	109.7292	108.8992	0.8300	713	685	1630	1647	0.3021	0.7041	1343.4167	2589	2582	2793	2651	107.8795	102.6723	5.2071	393	388	919	852	0.3157	0.7031	-4.3771	-0.0136	0.0010
619	Brown, Dee	PHX	28.2833	56	57	54	59	96.4286	103.5088	-7.0802	11	4	18	19	0.3667	0.8182	3922.7167	7871	7871	8920	8757	113.3274	111.2565	2.0709	1046	1207	2694	2492	0.2956	0.6906	-9.1511	0.0711	0.1276
619	Brown, Dee	WAS	232.9167	444	453	479	512	107.8829	113.0243	-5.1414	66	76	143	171	0.2785	0.6530	3612.0833	6890	6871	7215	7763	104.7170	112.9821	-8.2651	1048	979	2319	2441	0.3004	0.7032	3.1237	-0.0219	-0.0502
622	Mason, Roger	SAS	2439.3167	4468	4454	4912	4675	109.9373	104.9618	4.9755	522	584	1711	1642	0.2412	0.7455	1440.6833	2675	2665	2852	2767	106.6168	103.8274	2.7894	341	333	1015	1020	0.2506	0.7530	2.1861	-0.0094	-0.0075
629	Millsap, Paul	UTA	2227.1500	4330	4317	4780	4536	110.3926	105.0730	5.3196	679	607	1488	1381	0.3296	0.7103	1652.8500	3244	3243	3483	3536	107.3674	109.0348	-1.6674	427	466	1061	1118	0.2764	0.6948	6.9870	0.0532	0.0155
640	Kleiza, Linas	DEN	1812.8333	3633	3598	3870	3875	106.5235	107.6987	-1.1752	549	606	1293	1185	0.3166	0.6809	2085.1667	4054	4092	4595	4321	113.3448	105.5963	7.7486	545	592	1405	1361	0.2859	0.7036	-8.9238	0.0307	-0.0227
643	Azubuike, Kelenna	GSW	2262.2833	4673	4668	5052	5187	108.1104	111.1183	-3.0078	683	810	1541	1668	0.2905	0.6555	1516.7167	3125	3125	3417	3587	109.3440	114.7840	-5.4400	390	495	1003	1075	0.2662	0.6696	2.4322	0.0243	-0.0141
644	Brown, Andre	CHA	37.6167	70	70	64	78	91.4286	111.4286	-20.0000	13	13	27	16	0.4483	0.6750	3900.3833	7194	7196	7519	7619	104.5177	105.8783	-1.3606	1090	1041	2478	2463	0.3068	0.7042	-18.6394	0.1415	-0.0292
650	Richardson, Jeremy	ORL	92.7000	179	179	157	197	87.7095	110.0559	-22.3464	35	27	73	80	0.3043	0.7300	3853.3000	7395	7426	8129	7540	109.9256	101.5351	8.3905	979	1065	2844	2691	0.2668	0.7276	-30.7369	0.0375	0.0024
653	Amundson, Louis	PHX	1043.6500	2095	2126	2323	2306	110.8831	108.4666	2.4165	382	345	703	650	0.3702	0.6708	2907.3500	5832	5802	6651	6510	114.0432	112.2027	1.8405	675	866	2009	1861	0.2662	0.6988	0.5760	0.1040	-0.0280
654	White, James	HOU	11.2000	22	23	16	25	72.7273	108.6957	-35.9684	1	4	3	9	0.1000	0.4286	3757.8000	7106	7092	7669	7361	107.9229	103.7930	4.1299	1044	1017	2682	2455	0.2984	0.7251	-40.0983	-0.1984	-0.2965
655	Morris, Randolph	ATL	88.5000	185	184	208	195	112.4324	105.9783	6.4542	18	22	57	60	0.2308	0.7215	3804.5000	7113	7112	7750	7629	108.9554	107.2694	1.6860	1033	1107	2511	2555	0.2879	0.6940	4.7682	-0.0571	0.0275
661	Oden, Greg	POR	1284.4000	2287	2296	2685	2503	117.4027	109.0157	8.3870	465	311	784	737	0.3869	0.7160	2633.6000	4813	4816	5362	5101	111.4066	105.9178	5.4888	785	649	1714	1630	0.3251	0.7253	2.8982	0.0618	-0.0093
662	McRoberts, Josh	IND	279.3333	547	558	578	600	105.6673	107.5269	-1.8596	77	87	195	203	0.2750	0.6915	3686.6667	7432	7439	8039	8108	108.1674	108.9931	-0.8258	1037	1024	2634	2656	0.2808	0.7201	-1.0338	-0.0058	-0.0286
665	Crittenton, Javaris	MEM	43.9833	86	83	83	92	96.5116	110.8434	-14.3317	13	7	26	29	0.3095	0.7879	3869.0167	7276	7298	7516	7937	103.2985	108.7558	-5.4573	1024	999	2456	2537	0.2876	0.7109	-8.8744	0.0219	0.0770
665	Crittenton, Javaris	WAS	1104.8667	2088	2101	2212	2403	105.9387	114.3741	-8.4354	337	318	685	699	0.3253	0.6830	2740.1333	5246	5223	5482	5872	104.4987	112.4258	-7.9271	777	737	1777	1913	0.2888	0.7068	-0.5083	0.0365	-0.0238
666	Brooks, Aaron	HOU	1914.9833	3580	3572	3923	3782	109.5810	105.8791	3.7019	527	508	1345	1222	0.3013	0.7258	1854.0167	3548	3543	3762	3604	106.0316	101.7217	4.3099	518	513	1340	1242	0.2943	0.7232	-0.6080	0.0070	0.0026
667	Landry, Carl	HOU	1415.7000	2641	2645	2829	2806	107.1185	106.0870	1.0316	431	352	976	906	0.3224	0.7349	2353.3000	4487	4470	4856	4580	108.2238	102.4609	5.7629	614	669	1709	1558	0.2827	0.7187	-4.7313	0.0397	0.0162
668	Almond, Morris	UTA	254.5167	487	491	455	495	93.4292	100.8147	-7.3855	75	73	191	161	0.3178	0.7235	3625.4833	7087	7069	7808	7577	110.1736	107.1863	2.9873	1031	1000	2358	2338	0.3060	0.7022	-10.3728	0.0118	0.0213
669	Fesenko, Kyrylo	UTA	150.7333	278	289	306	305	110.0719	105.5363	4.5356	59	51	96	94	0.3856	0.6531	3729.2667	7296	7271	7957	7767	109.0598	106.8216	2.2381	1047	1022	2453	2405	0.3033	0.7059	2.2975	0.0823	-0.0528
671	Wright, Brandan	GSW	648.7333	1307	1319	1405	1462	107.4981	110.8415	-3.3435	189	243	441	451	0.2953	0.6447	3130.2667	6491	6474	7064	7312	108.8276	112.9441	-4.1165	884	1062	2103	2292	0.2783	0.6645	0.7730	0.0170	-0.0198
673	Belinelli, Marco	GSW	850.8000	1780	1779	1886	1950	105.9551	109.6121	-3.6571	239	286	579	634	0.2738	0.6694	2928.2000	6018	6014	6583	6824	109.3885	113.4686	-4.0801	834	1019	1965	2109	0.2834	0.6585	0.4230	-0.0096	0.0109
674	Scola, Luis	HOU	2374.3333	4509	4524	4886	4677	108.3611	103.3820	4.9791	635	641	1704	1576	0.2872	0.7267	1394.6667	2619	2591	2799	2709	106.8729	104.5542	2.3186	410	380	981	888	0.3159	0.7208	2.6605	-0.0287	0.0059
675	Davis, Glen	BOS	1570.0667	2880	2905	3154	3053	109.5139	105.0947	4.4192	429	399	1013	980	0.3045	0.7174	2165.9333	4157	4146	4581	4132	110.1997	99.6623	10.5373	551	585	1585	1313	0.2956	0.7304	-6.1181	0.0089	-0.0130
676	Pruitt, Gabe	BOS	347.3000	653	652	651	634	99.6937	97.2393	2.4545	103	108	230	247	0.2943	0.6805	3388.7000	6384	6399	7084	6551	110.9649	102.3754	8.5895	877	876	2368	2046	0.3000	0.7300	-6.1350	-0.0057	-0.0495
678	Williams, Sean	NJN	366.3500	687	687	745	766	108.4425	111.4993	-3.0568	89	112	220	261	0.2543	0.6627	3599.6500	6759	6763	7299	7478	107.9893	110.5722	-2.5829	962	955	2398	2460	0.2811	0.7152	-0.4739	-0.0268	-0.0525
679	Chandler, Wilson	NYK	2635.1667	5344	5346	5739	5936	107.3915	111.0363	-3.6448	741	742	1817	2009	0.2695	0.7100	1181.8333	2373	2370	2578	2559	108.6389	107.9747	0.6642	332	357	818	874	0.2753	0.6962	-4.3090	-0.0058	0.0138
681	Young, Thaddeus	PHI	2579.8167	4893	4884	5258	5110	107.4596	104.6274	2.8323	813	720	1681	1646	0.3306	0.7001	1371.1833	2570	2562	2729	2871	106.1868	112.0609	-5.8741	448	418	832	866	0.3409	0.6656	8.7064	-0.0103	0.0345
682	Moon, Jamario	MIA	688.9500	1292	1307	1423	1456	110.1393	111.4002	-1.2608	154	193	445	448	0.2558	0.6975	3302.0500	6197	6177	6638	6584	107.1163	106.5890	0.5274	868	913	2138	2308	0.2733	0.7008	-1.7882	-0.0175	-0.0033
682	Moon, Jamario	TOR	1351.8333	2533	2565	2721	2696	107.4220	105.1072	2.3148	271	384	933	928	0.2260	0.7084	2561.1667	5007	4989	5307	5568	105.9916	111.6055	-5.6139	697	669	1745	1772	0.2823	0.7229	7.9287	-0.0563	-0.0145
684	Gardner, Thomas	ATL	97.7000	193	190	176	162	91.1917	85.2632	5.9286	24	36	76	81	0.2286	0.6786	3795.3000	7105	7106	7782	7662	109.5285	107.8244	1.7041	1027	1093	2492	2534	0.2884	0.6951	4.2245	-0.0598	-0.0165
685	Gray, Aaron	CHI	692.7000	1376	1376	1428	1462	103.7791	106.2500	-2.4709	211	203	475	487	0.3023	0.7006	3245.3000	6281	6284	6842	6813	108.9317	108.4182	0.5135	967	1001	2159	2149	0.3103	0.6832	-2.9844	-0.0080	0.0174
686	Noah, Joakim	CHI	1911.2333	3654	3683	4029	3963	110.2627	107.6025	2.6602	602	571	1274	1196	0.3348	0.6905	2026.7667	4003	3977	4241	4312	105.9455	108.4234	-2.4779	576	633	1360	1440	0.2857	0.6824	5.1381	0.0491	0.0081
687	Nichols, Demetris	CHI	5.4667	13	12	17	4	130.7692	33.3333	97.4359	3	0	8	5	0.3750	1.0000	3932.5333	7644	7648	8253	8271	107.9670	108.1459	-0.1789	1175	1204	2626	2631	0.3087	0.6856	97.6148	0.0663	0.3144
687	Nichols, Demetris	NYK	8.7500	15	16	13	15	86.6667	93.7500	-7.0833	2	2	7	10	0.1667	0.7778	3808.2500	7702	7700	8304	8480	107.8162	110.1299	-2.3137	1071	1097	2628	2873	0.2716	0.7055	-4.7696	-0.1049	0.0723
689	Afflalo, Arron	DET	1233.5833	2267	2311	2445	2485	107.8518	107.5292	0.3226	370	329	828	819	0.3112	0.7156	2699.4167	4878	4843	5204	5196	106.6831	107.2889	-0.6058	763	676	1797	1778	0.3003	0.7266	0.9284	0.0109	-0.0110
690	Samb, Cheikh	DEN	24.3333	54	54	45	45	83.3333	83.3333	0.0000	5	8	22	20	0.2000	0.7333	3873.6667	7633	7636	8420	8151	110.3105	106.7444	3.5661	1089	1190	2676	2526	0.3012	0.6922	-3.5661	-0.1012	0.0411
690	Samb, Cheikh	LAC	40.8667	74	74	80	78	108.1081	105.4054	2.7027	8	26	23	28	0.2222	0.4694	3887.1333	7503	7485	7627	8333	101.6527	111.3293	-9.6767	1048	1136	2544	2777	0.2740	0.6913	12.3794	-0.0518	-0.2219
690	Samb, Cheikh	NYK	7.6333	14	14	13	13	92.8571	92.8571	0.0000	2	1	6	9	0.1818	0.8571	3809.3667	7703	7702	8304	8482	107.8022	110.1272	-2.3251	1071	1098	2629	2874	0.2715	0.7054	2.3251	-0.0897	0.1517
691	Stuckey, Rodney	DET	2479.9000	4485	4486	4775	4838	106.4660	107.8466	-1.3806	693	632	1663	1651	0.2956	0.7246	1453.1000	2660	2668	2874	2843	108.0451	106.5592	1.4859	440	373	962	946	0.3175	0.7206	-2.8665	-0.0219	0.0040
692	Sims, Courtney	NYK	11.3000	23	23	24	22	104.3478	95.6522	8.6957	3	1	8	11	0.2143	0.8889	3805.7000	7694	7693	8293	8473	107.7853	110.1391	-2.3538	1070	1098	2627	2872	0.2714	0.7052	11.0495	-0.0571	0.1837
692	Sims, Courtney	PHX	1.9833	5	4	3	4	60.0000	100.0000	-40.0000	1	1	1	0	1.0000	0.5000	3949.0167	7922	7924	8971	8812	113.2416	111.2065	2.0351	1056	1210	2711	2511	0.2960	0.6914	-42.0351	0.7040	-0.1914
693	Jianlian, Yi	NJN	1421.2667	2654	2660	2853	2965	107.4981	111.4662	-3.9680	368	375	929	979	0.2732	0.7124	2544.7333	4792	4790	5191	5279	108.3264	110.2088	-1.8824	683	692	1689	1742	0.2816	0.7094	-2.0856	-0.0084	0.0030
694	Sessions, Ramon	MIL	2172.7167	4276	4260	4581	4607	107.1328	108.1455	-1.0127	654	582	1400	1481	0.3063	0.7064	1783.2833	3407	3420	3561	3624	104.5201	105.9649	-1.4448	509	456	1132	1235	0.2919	0.7128	0.4321	0.0144	-0.0064
695	Horford, Al	ATL	2205.3333	4074	4076	4433	4407	108.8120	108.1207	0.6913	552	620	1477	1489	0.2705	0.7043	1687.6667	3224	3220	3525	3417	109.3362	106.1180	3.2182	499	509	1091	1126	0.3071	0.6819	-2.5269	-0.0366	0.0224
696	Law, Acie	ATL	552.5167	1040	1043	1068	1060	102.6923	101.6299	1.0624	136	189	380	382	0.2625	0.6678	3340.4833	6258	6253	6890	6764	110.0991	108.1721	1.9270	915	940	2188	2233	0.2907	0.6995	-0.8646	-0.0282	-0.0317
697	West, Mario	ATL	268.6167	527	537	544	561	103.2258	104.4693	-1.2435	73	85	176	189	0.2786	0.6743	3624.3833	6771	6759	7414	7263	109.4964	107.4567	2.0397	978	1044	2392	2426	0.2873	0.6962	-3.2832	-0.0087	-0.0219
698	Davidson, Jermareo	GSW	106.8333	231	233	225	235	97.4026	100.8584	-3.4558	33	36	79	92	0.2640	0.6870	3672.1667	7567	7560	8244	8539	108.9467	112.9497	-4.0030	1040	1269	2465	2651	0.2818	0.6601	0.5472	-0.0178	0.0269
699	Dudley, Jared	CHA	427.2500	776	770	790	823	101.8041	106.8831	-5.0790	133	121	243	277	0.3244	0.6676	3510.7500	6488	6496	6793	6874	104.7010	105.8190	-1.1180	970	933	2262	2202	0.3058	0.7080	-3.9610	0.0186	-0.0404
699	Dudley, Jared	PHX	728.4167	1459	1460	1665	1622	114.1193	111.0959	3.0234	256	240	463	446	0.3647	0.6586	3222.5833	6468	6468	7309	7194	113.0025	111.2245	1.7780	801	971	2249	2065	0.2795	0.6984	1.2454	0.0852	-0.0398
700	Anthony, Joel	MIA	1048.2500	1917	1935	1979	2063	103.2342	106.6150	-3.3808	267	308	683	703	0.2753	0.6892	2942.7500	5572	5549	6082	5977	109.1529	107.7131	1.4398	755	798	1900	2053	0.2689	0.7042	-4.8206	0.0064	-0.0150
701	Cook, Daequan	MIA	1832.9000	3440	3429	3726	3734	108.3140	108.8947	-0.5808	485	539	1170	1299	0.2719	0.6846	2158.1000	4049	4055	4335	4306	107.0635	106.1899	0.8736	537	567	1413	1457	0.2693	0.7136	-1.4544	0.0026	-0.0290
702	Gortat, Marcin	ORL	794.0500	1507	1519	1516	1566	100.5972	103.0941	-2.4969	219	220	594	597	0.2684	0.7297	3151.9500	6067	6086	6770	6171	111.5873	101.3966	10.1906	795	872	2323	2174	0.2678	0.7271	-12.6875	0.0006	0.0026
703	McGuire, Dominic	WAS	2008.4000	3809	3828	4008	4348	105.2245	113.5841	-8.3596	586	545	1279	1347	0.3032	0.7012	1836.6000	3525	3496	3686	3927	104.5674	112.3284	-7.7610	528	510	1183	1265	0.2945	0.6988	-0.5986	0.0087	0.0024
704	Pecherov, Oleksiy	WAS	265.2333	527	518	554	626	105.1233	120.8494	-15.7261	91	68	153	181	0.3346	0.6923	3579.7667	6807	6806	7140	7649	104.8920	112.3861	-7.4941	1023	987	2309	2431	0.2962	0.7005	-8.2320	0.0384	-0.0082
705	Young, Nick	WAS	1803.5000	3441	3414	3597	3739	104.5336	109.5196	-4.9861	528	498	1168	1226	0.3010	0.7011	2041.5000	3893	3910	4097	4536	105.2402	116.0102	-10.7701	586	557	1294	1386	0.2972	0.6991	5.7840	0.0038	0.0020
707	Conley, Mike	MEM	2478.5167	4643	4648	4798	5079	103.3384	109.2728	-5.9344	647	647	1608	1632	0.2839	0.7131	1434.4833	2719	2733	2801	2950	103.0158	107.9400	-4.9242	390	359	874	934	0.2946	0.7088	-1.0102	-0.0107	0.0043
711	Wright, Julian	NOH	753.3333	1353	1366	1416	1406	104.6563	102.9283	1.7281	197	211	521	470	0.2954	0.7117	3053.6667	5633	5626	6189	6060	109.8704	107.7142	2.1562	738	777	1987	2032	0.2664	0.7189	-0.4281	0.0290	-0.0072
712	Brewer, Corey	MIN	306.9667	591	598	623	629	105.4146	105.1839	0.2306	93	80	219	203	0.3142	0.7324	3654.0333	7003	6989	7396	7793	105.6119	111.5038	-5.8919	1120	899	2430	2517	0.3079	0.7299	6.1225	0.0063	0.0025
714	Durant, Kevin	OKC	2884.9167	5672	5662	5781	6284	101.9217	110.9855	-9.0638	871	746	1943	1993	0.3041	0.7226	1076.0833	2113	2102	2171	2168	102.7449	103.1399	-0.3950	315	316	761	723	0.3035	0.7066	-8.6688	0.0006	0.0160
715	Green, Jeff	OKC	2873.1333	5652	5630	5808	6218	102.7601	110.4440	-7.6840	872	773	1950	1963	0.3076	0.7161	1087.8667	2133	2134	2144	2234	100.5157	104.6860	-4.1703	314	289	754	753	0.2943	0.7229	-3.5137	0.0133	-0.0068
716	Thornton, Al	LAC	2614.7667	4999	4995	5124	5666	102.5005	113.4334	-10.9329	711	761	1670	1826	0.2803	0.6870	1313.2333	2578	2564	2583	2745	100.1939	107.0593	-6.8653	345	401	897	979	0.2606	0.6911	-4.0676	0.0197	-0.0041
718	Tucker, Alando	PHX	282.3500	576	575	648	628	112.5000	109.2174	3.2826	123	93	186	177	0.4100	0.6667	3668.6500	7351	7353	8326	8188	113.2635	111.3559	1.9076	934	1118	2526	2334	0.2858	0.6932	1.3750	0.1242	-0.0265
719	Hawes, Spencer	SAC	2258.9333	4448	4463	4644	5180	104.4065	116.0654	-11.6590	581	689	1426	1582	0.2686	0.6742	1722.0667	3402	3379	3604	3786	105.9377	112.0450	-6.1073	482	512	1121	1189	0.2885	0.6865	-5.5517	-0.0199	-0.0123
724	Williams, MarcusE	SAS	3.4000	8	7	12	13	150.0000	185.7143	-35.7143	1	0	1	3	0.2500	1.0000	3876.6000	7135	7112	7752	7429	108.6475	104.4573	4.1903	862	917	2725	2659	0.2448	0.7482	-39.9046	0.0052	0.2518
726	Watson, C.J.	GSW	1775.5000	3661	3668	3998	4112	109.2051	112.1047	-2.8996	508	627	1153	1285	0.2833	0.6478	2003.5000	4137	4125	4471	4662	108.0735	113.0182	-4.9447	565	678	1391	1458	0.2793	0.6723	2.0451	0.0040	-0.0245
731	Ahearn, Blake	SAS	18.8000	39	38	37	29	94.8718	76.3158	18.5560	4	4	13	18	0.1818	0.7647	3861.2000	7104	7081	7727	7413	108.7697	104.6886	4.0811	859	913	2713	2644	0.2452	0.7482	14.4749	-0.0634	0.0165
734	Fernandez, Rudy	POR	1957.1833	3573	3548	3988	3750	111.6149	105.6933	5.9215	606	500	1260	1221	0.3317	0.7159	1960.8167	3527	3564	4059	3854	115.0836	108.1369	6.9467	644	460	1238	1146	0.3598	0.7291	-1.0252	-0.0281	-0.0132
735	Bayless, Jerryd	POR	650.8333	1199	1204	1302	1323	108.5905	109.8837	-1.2932	222	162	420	394	0.3604	0.7216	3267.1667	5901	5908	6745	6281	114.3027	106.3135	7.9892	1028	798	2078	1973	0.3426	0.7225	-9.2824	0.0178	-0.0009
