PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
125	Thomas, Tim	DAL	285.1667	545	538	613	624	112.4771	115.9851	-3.5081	81	86	180	195	0.2935	0.6767	3690.8333	7133	7138	7751	7517	108.6640	105.3096	3.3543	1076	1241	2569	2533	0.2981	0.6743	-6.8624	-0.0046	0.0024
126	Felton, Raymond	CHA	2613.0667	4931	4921	5231	5113	106.0840	103.9016	2.1823	850	798	1756	1706	0.3326	0.6875	1314.9333	2427	2444	2484	2497	102.3486	102.1686	0.1800	516	462	888	809	0.3894	0.6578	2.0023	-0.0568	0.0297
127	May, Sean	SAC	321.6500	619	608	676	663	109.2084	109.0461	0.1623	117	106	221	213	0.3545	0.6758	3606.3500	7078	7091	7440	7814	105.1144	110.1960	-5.0816	1294	1201	2455	2514	0.3398	0.6715	5.2439	0.0147	0.0043
128	Carroll, Matt	DAL	120.8000	232	233	243	256	104.7414	109.8712	-5.1299	36	40	74	89	0.2880	0.6491	3855.2000	7446	7443	8121	7885	109.0653	105.9385	3.1268	1121	1287	2675	2639	0.2981	0.6752	-8.2567	-0.0101	-0.0261
130	Allen, Malik	DEN	444.3333	841	847	859	979	102.1403	115.5844	-13.4441	145	159	274	297	0.3281	0.6328	3463.6667	6862	6851	7751	7325	112.9554	106.9187	6.0367	1212	1235	2393	2358	0.3395	0.6596	-19.4808	-0.0114	-0.0268
132	Okur, Mehmet	UTA	2108.0500	4110	4092	4537	4341	110.3893	106.0850	4.3043	683	670	1463	1363	0.3338	0.6859	1794.9500	3523	3524	3923	3673	111.3540	104.2281	7.1258	652	609	1250	1112	0.3696	0.6724	-2.8215	-0.0358	0.0135
136	Kirilenko, Andrei	UTA	1660.9667	3264	3238	3558	3312	109.0074	102.2854	6.7220	582	569	1187	1038	0.3593	0.6760	2242.0333	4369	4378	4902	4702	112.1996	107.4006	4.7989	753	710	1526	1437	0.3438	0.6825	1.9231	0.0155	-0.0065
137	Collins, Jarron	PHX	260.4333	519	524	535	546	103.0829	104.1985	-1.1156	97	87	203	195	0.3322	0.7000	3685.5667	7313	7328	8504	8091	116.2861	110.4121	5.8739	1234	1484	2600	2356	0.3437	0.6366	-6.9895	-0.0115	0.0634
139	Williams, Deron	UTA	2759.8000	5415	5409	6166	5724	113.8689	105.8236	8.0453	891	919	1920	1755	0.3367	0.6763	1143.2000	2218	2207	2294	2290	103.4265	103.7608	-0.3343	444	360	793	720	0.3814	0.6878	8.3796	-0.0447	-0.0115
140	Brown, Devin	CHI	92.7667	190	189	189	157	99.4737	83.0688	16.4049	35	31	81	81	0.3017	0.7232	3888.2333	7527	7534	7804	7970	103.6801	105.7871	-2.1070	1357	1325	2822	2704	0.3342	0.6805	18.5119	-0.0325	0.0427
140	Brown, Devin	NOH	948.0000	1829	1840	1946	2003	106.3969	108.8587	-2.4618	315	317	651	693	0.3125	0.6725	2970.0000	5744	5724	6178	6325	107.5557	110.4997	-2.9439	872	942	1914	2036	0.2999	0.6702	0.4821	0.0126	0.0023
141	Humphries, Kris	DAL	315.3000	601	610	632	659	105.1581	108.0328	-2.8747	117	85	199	214	0.3535	0.7007	3660.7000	7077	7066	7732	7482	109.2553	105.8873	3.3680	1040	1242	2550	2514	0.2926	0.6725	-6.2427	0.0609	0.0282
141	Humphries, Kris	NJN	886.1000	1675	1678	1748	1887	104.3582	112.4553	-8.0971	290	305	564	589	0.3299	0.6490	3021.9000	5799	5793	5750	6339	99.1550	109.4252	-10.2701	966	1021	1931	2214	0.3038	0.6541	2.1730	0.0261	-0.0051
143	O'Neal, Jermaine	MIA	1991.5333	3731	3729	4078	3892	109.3005	104.3711	4.9293	583	642	1370	1347	0.3021	0.6809	1984.4667	3662	3687	3836	3835	104.7515	104.0141	0.7374	696	684	1348	1317	0.3458	0.6634	4.1919	-0.0437	0.0175
144	Battie, Tony	NJN	130.5167	257	262	218	274	84.8249	104.5802	-19.7552	34	48	82	120	0.2208	0.6308	3777.4833	7217	7209	7280	7952	100.8729	110.3066	-9.4336	1222	1278	2413	2683	0.3129	0.6538	-10.3216	-0.0921	-0.0230
145	Artest, Ron	LAL	2537.4000	4914	4898	5359	5007	109.0558	102.2254	6.8304	877	832	1850	1719	0.3378	0.6898	1332.6000	2582	2587	2798	2765	108.3656	106.8806	1.4851	475	464	934	942	0.3352	0.6681	5.3453	0.0026	0.0217
147	Jackson, Stephen	CHA	2793.6333	5291	5271	5626	5499	106.3315	104.3256	2.0060	939	913	1889	1785	0.3447	0.6742	1134.3667	2067	2094	2089	2111	101.0643	100.8118	0.2525	427	347	755	730	0.3691	0.6851	1.7535	-0.0244	-0.0109
147	Jackson, Stephen	GSW	299.5500	642	635	696	707	108.4112	111.3386	-2.9274	80	109	204	213	0.2730	0.6518	3646.4500	7632	7641	8226	8510	107.7830	111.3729	-3.5898	1068	1422	2367	2781	0.2775	0.6247	0.6624	-0.0045	0.0271
148	Stevenson, DeShawn	DAL	267.0667	514	526	527	571	102.5292	108.5551	-6.0260	65	87	194	193	0.2519	0.6904	3708.9333	7164	7150	7837	7570	109.3942	105.8741	3.5201	1092	1240	2555	2535	0.3011	0.6733	-9.5461	-0.0492	0.0171
148	Stevenson, DeShawn	WAS	615.5333	1182	1205	1246	1301	105.4146	107.9668	-2.5523	210	201	422	420	0.3333	0.6774	3350.4667	6406	6357	6646	6983	103.7465	109.8474	-6.1009	1159	1182	2220	2266	0.3384	0.6526	3.5486	-0.0051	0.0248
149	Howard, Dwight	ORL	2842.9833	5408	5372	6138	5516	113.4985	102.6806	10.8180	910	892	2097	1886	0.3255	0.7016	1103.0167	2132	2165	2288	2296	107.3171	106.0508	1.2663	342	360	821	787	0.3029	0.6952	9.5517	0.0226	0.0064
151	Turkoglu, Hedo	TOR	2271.7000	4391	4349	4884	5007	111.2275	115.1299	-3.9024	687	774	1549	1563	0.3053	0.6668	1684.3000	3296	3322	3650	3673	110.7403	110.5659	0.1744	532	564	1130	1073	0.3315	0.6671	-4.0768	-0.0262	-0.0003
152	Tinsley, Jamaal	MEM	588.6500	1142	1145	1233	1236	107.9685	107.9476	0.0209	260	225	386	355	0.4228	0.6318	3392.3500	6611	6610	7171	7292	108.4707	110.3177	-1.8470	1355	1070	2268	2197	0.3815	0.6794	1.8679	0.0413	-0.0476
155	Granger, Danny	IND	2278.2167	4592	4593	4884	4922	106.3589	107.1631	-0.8042	664	830	1603	1717	0.2789	0.6589	1662.7833	3363	3369	3379	3588	100.4758	106.5004	-6.0247	516	636	1198	1291	0.2856	0.6532	5.2205	-0.0067	0.0057
158	Nelson, Jameer	ORL	1860.1500	3514	3513	3917	3596	111.4684	102.3627	9.1058	572	562	1351	1260	0.3122	0.7062	2085.8500	4026	4024	4509	4216	111.9970	104.7714	7.2256	680	690	1567	1413	0.3249	0.6943	1.8802	-0.0127	0.0119
163	Evans, Reggie	TOR	310.6833	596	598	618	623	103.6913	104.1806	-0.4893	102	102	206	203	0.3344	0.6688	3645.3167	7091	7073	7916	8057	111.6345	113.9121	-2.2776	1117	1236	2473	2433	0.3146	0.6668	1.7883	0.0198	0.0020
164	Kaman, Chris	LAC	2608.6333	5075	5059	5188	5480	102.2266	108.3218	-6.0952	853	881	1843	1796	0.3220	0.6766	1332.3667	2529	2539	2661	2890	105.2195	113.8243	-8.6049	492	432	831	884	0.3576	0.6580	2.5097	-0.0356	0.0186
166	Allen, Ray	BOS	2781.9833	5325	5311	5885	5477	110.5164	103.1256	7.3908	768	920	1876	1773	0.3022	0.6710	1126.0167	2113	2132	2154	2261	101.9404	106.0507	-4.1103	370	388	738	766	0.3257	0.6554	11.5011	-0.0235	0.0156
167	Brand, Elton	PHI	2270.7167	4320	4288	4592	4668	106.2963	108.8619	-2.5656	782	725	1504	1467	0.3477	0.6747	1642.2833	3183	3187	3324	3569	104.4298	111.9862	-7.5564	520	568	1037	1139	0.3134	0.6461	4.9908	0.0343	0.0286
168	Petro, Johan	DEN	428.0167	826	822	918	899	111.1380	109.3674	1.7706	131	148	307	296	0.3068	0.6747	3479.9833	6877	6876	7692	7405	111.8511	107.6934	4.1577	1226	1246	2360	2359	0.3420	0.6545	-2.3871	-0.0352	0.0202
169	Ross, Quinton	DAL	301.0000	570	583	571	603	100.1754	103.4305	-3.2551	92	110	205	218	0.2968	0.6508	3675.0000	7108	7093	7793	7538	109.6370	106.2738	3.3632	1065	1217	2544	2510	0.2979	0.6764	-6.6183	-0.0011	-0.0256
169	Ross, Quinton	WAS	260.9333	491	516	479	534	97.5560	103.4884	-5.9324	87	119	178	189	0.3152	0.5993	3705.0667	7097	7046	7413	7750	104.4526	109.9915	-5.5389	1282	1264	2464	2497	0.3392	0.6609	-0.3935	-0.0240	-0.0616
170	Lewis, Rashard	ORL	2368.7167	4533	4528	5034	4684	111.0523	103.4452	7.6071	726	761	1774	1638	0.3071	0.6998	1577.2833	3007	3009	3392	3128	112.8035	103.9548	8.8487	526	491	1144	1035	0.3370	0.6997	-1.2416	-0.0299	0.0001
172	Collison, Nick	OKC	1549.4667	2968	3001	3260	2986	109.8383	99.5002	10.3381	569	505	1088	957	0.3729	0.6830	2363.5333	4606	4606	4972	4931	107.9462	107.0560	0.8901	766	824	1640	1586	0.3257	0.6656	9.4480	0.0472	0.0174
173	Ridnour, Luke	MIL	1718.3500	3324	3324	3501	3509	105.3249	105.5656	-0.2407	587	520	1156	1227	0.3236	0.6897	2181.6500	4136	4142	4316	4197	104.3520	101.3279	3.0242	764	633	1492	1626	0.3197	0.7021	-3.2649	0.0039	-0.0124
174	Murray, Ronald (Flip)	CHA	992.6500	1862	1857	1974	1899	106.0150	102.2617	3.7533	372	350	677	643	0.3665	0.6592	2935.3500	5496	5508	5741	5711	104.4578	103.6855	0.7722	994	910	1967	1872	0.3468	0.6837	2.9811	0.0197	-0.0245
174	Murray, Ronald (Flip)	CHI	680.2667	1313	1324	1393	1467	106.0929	110.8006	-4.7077	216	220	470	484	0.3086	0.6812	3300.7333	6404	6399	6600	6660	103.0606	104.0788	-1.0182	1176	1136	2433	2301	0.3382	0.6817	-3.6895	-0.0296	-0.0005
176	Wilkins, Damien	MIN	1560.2333	3078	3102	3170	3447	102.9890	111.1219	-8.1329	592	525	1064	1077	0.3547	0.6696	2347.7667	4766	4735	4787	5295	100.4406	111.8268	-11.3862	808	737	1612	1715	0.3203	0.6862	3.2533	0.0344	-0.0166
178	Singleton, James	DAL	211.3333	405	416	427	434	105.4321	104.3269	1.1052	71	67	138	142	0.3333	0.6732	3764.6667	7273	7260	7937	7707	109.1297	106.1570	2.9726	1086	1260	2611	2586	0.2958	0.6745	-1.8674	0.0375	-0.0013
178	Singleton, James	WAS	766.4500	1435	1427	1422	1563	99.0941	109.5305	-10.4364	301	277	486	519	0.3671	0.6370	3199.5500	6153	6135	6470	6721	105.1520	109.5518	-4.3998	1068	1106	2156	2167	0.3301	0.6609	-6.0366	0.0370	-0.0239
180	Radmanovic, Vladimir	CHA	133.0833	244	244	222	238	90.9836	97.5410	-6.5574	43	38	89	93	0.3162	0.7008	3794.9167	7114	7121	7493	7372	105.3275	103.5248	1.8027	1323	1222	2555	2422	0.3533	0.6765	-8.3601	-0.0371	0.0243
180	Radmanovic, Vladimir	GSW	757.9000	1588	1593	1653	1765	104.0932	110.7972	-6.7040	237	269	479	581	0.2897	0.6404	3188.1000	6686	6683	7269	7452	108.7197	111.5068	-2.7871	911	1262	2092	2413	0.2741	0.6237	-3.9169	0.0156	0.0167
181	Wilcox, Chris	DET	440.8667	817	821	790	935	96.6952	113.8855	-17.1903	173	140	259	300	0.3658	0.6491	3515.1333	6482	6480	6919	7193	106.7417	111.0031	-4.2613	1370	1078	2157	2282	0.3751	0.6668	-12.9290	-0.0093	-0.0177
186	Bryant, Kobe	LAL	2793.6333	5423	5410	6041	5564	111.3959	102.8466	8.5493	956	943	2020	1863	0.3391	0.6817	1076.3667	2073	2075	2116	2208	102.0743	106.4096	-4.3354	396	353	764	798	0.3317	0.6840	12.8847	0.0074	-0.0023
187	Odom, Lamar	LAL	2526.9667	4924	4909	5317	5030	107.9813	102.4649	5.5165	873	837	1859	1754	0.3323	0.6895	1343.0333	2572	2576	2840	2742	110.4199	106.4441	3.9758	479	459	925	907	0.3456	0.6684	1.5407	-0.0133	0.0211
189	Brown, Kwame	DET	659.6667	1211	1202	1207	1312	99.6697	109.1514	-9.4817	248	218	411	433	0.3642	0.6534	3296.3333	6088	6099	6502	6816	106.8003	111.7560	-4.9558	1295	1000	2005	2149	0.3760	0.6672	-4.5259	-0.0118	-0.0138
190	George, Devean	GSW	760.5667	1584	1579	1787	1772	112.8157	112.2229	0.5927	206	301	484	587	0.2598	0.6166	3185.4333	6690	6697	7135	7445	106.6517	111.1692	-4.5175	942	1230	2087	2407	0.2813	0.6292	5.1102	-0.0215	-0.0126
191	Cook, Brian	HOU	44.4500	100	100	89	119	89.0000	119.0000	-30.0000	21	14	35	44	0.3231	0.7143	3888.5500	7611	7607	8225	8222	108.0673	108.0847	-0.0174	1376	1253	2582	2727	0.3354	0.6733	-29.9826	-0.0123	0.0410
193	Vujacic, Sasha	LAL	566.2333	1108	1104	1173	1187	105.8664	107.5181	-1.6517	228	203	380	416	0.3540	0.6518	3303.7667	6388	6381	6984	6585	109.3300	103.1970	6.1330	1124	1093	2404	2245	0.3336	0.6874	-7.7847	0.0204	-0.0356
194	Bynum, Andrew	LAL	1943.3000	3766	3750	4169	3875	110.7010	103.3333	7.3677	646	612	1409	1310	0.3303	0.6972	1926.7000	3730	3735	3988	3897	106.9169	104.3373	2.5795	706	684	1375	1351	0.3432	0.6678	4.7882	-0.0129	0.0294
196	Williams, Jason	ORL	1702.8667	3289	3276	3699	3439	112.4658	104.9756	7.4902	548	584	1262	1163	0.3203	0.6836	2243.1333	4251	4261	4727	4373	111.1974	102.6285	8.5689	704	668	1656	1510	0.3180	0.7126	-1.0787	0.0023	-0.0290
197	Gasol, Pau	LAL	2322.4000	4514	4494	5019	4714	111.1874	104.8954	6.2920	835	773	1673	1548	0.3504	0.6840	1547.6000	2982	2991	3138	3058	105.2314	102.2401	2.9913	517	523	1111	1113	0.3172	0.6799	3.3007	0.0332	0.0041
198	Battier, Shane	HOU	2128.7833	4097	4101	4405	4410	107.5177	107.5347	-0.0171	755	684	1441	1476	0.3384	0.6781	1804.2167	3614	3606	3909	3931	108.1627	109.0128	-0.8501	642	583	1176	1295	0.3314	0.6686	0.8330	0.0070	0.0095
201	Haslem, Udonis	MIA	2176.5667	4008	4032	4266	4199	106.4371	104.1419	2.2953	726	735	1459	1429	0.3369	0.6650	1799.4333	3385	3384	3648	3528	107.7696	104.2553	3.5143	553	591	1259	1235	0.3093	0.6805	-1.2190	0.0276	-0.0155
203	O'Neal, Shaquille	CLE	1240.4833	2343	2337	2546	2450	108.6641	104.8353	3.8288	378	361	913	799	0.3212	0.7166	2715.5167	5151	5169	5827	5388	113.1237	104.2368	8.8869	906	866	1947	1741	0.3423	0.6921	-5.0581	-0.0211	0.0245
204	Wade, Dwyane	MIA	2792.5500	5312	5317	5933	5577	111.6905	104.8900	6.8005	916	930	1917	1836	0.3328	0.6733	1183.4500	2081	2099	1981	2150	95.1946	102.4297	-7.2351	363	396	801	828	0.3048	0.6692	14.0356	0.0280	0.0041
209	Miller, Mike	WAS	1805.0000	3427	3396	3630	3784	105.9235	111.4252	-5.5017	574	588	1200	1161	0.3308	0.6711	2161.0000	4161	4166	4262	4500	102.4273	108.0173	-5.5900	795	795	1442	1525	0.3427	0.6446	0.0883	-0.0119	0.0265
211	Kapono, Jason	PHI	968.9333	1881	1840	1960	2063	104.1999	112.1196	-7.9197	318	302	636	682	0.3180	0.6780	2944.0667	5622	5635	5956	6174	105.9409	109.5652	-3.6243	984	991	1905	1924	0.3384	0.6578	-4.2954	-0.0204	0.0202
212	Jones, Dahntay	IND	1891.7833	3823	3836	3872	4101	101.2817	106.9082	-5.6265	564	723	1335	1436	0.2820	0.6487	2049.2167	4132	4126	4391	4409	106.2682	106.8589	-0.5908	616	743	1466	1572	0.2815	0.6636	-5.0357	0.0005	-0.0149
214	Wright, Dorell	MIA	1495.7667	2723	2757	2876	2849	105.6188	103.3370	2.2818	494	513	984	984	0.3342	0.6573	2480.2333	4670	4659	5038	4878	107.8801	104.7006	3.1795	785	813	1734	1680	0.3185	0.6808	-0.8977	0.0157	-0.0235
215	Barron, Earl	NYK	231.9500	436	437	524	519	120.1835	118.7643	1.4192	86	73	142	140	0.3805	0.6605	3744.0500	7348	7372	7849	8167	106.8182	110.7840	-3.9659	1093	1237	2488	2751	0.2843	0.6679	5.3851	0.0962	-0.0074
218	Warrick, Hakim	CHI	532.7833	1029	1037	1083	1148	105.2478	110.7040	-5.4561	170	176	363	370	0.3148	0.6735	3448.2167	6688	6686	6910	6979	103.3194	104.3823	-1.0629	1222	1180	2540	2415	0.3360	0.6828	-4.3932	-0.0212	-0.0093
218	Warrick, Hakim	MIL	1024.4333	2004	1992	2018	2108	100.6986	105.8233	-5.1247	359	317	681	774	0.3169	0.6824	2875.5667	5456	5474	5799	5598	106.2867	102.2653	4.0214	992	836	1967	2079	0.3230	0.7017	-9.1461	-0.0061	-0.0193
220	Krstic, Nenad	OKC	1715.0500	3351	3339	3668	3532	109.4599	105.7802	3.6797	531	560	1209	1162	0.3136	0.6834	2197.9500	4223	4268	4564	4385	108.0748	102.7413	5.3335	804	769	1519	1381	0.3680	0.6639	-1.6538	-0.0544	0.0195
221	Jefferson, Richard	SAS	2520.3833	4744	4772	5256	4946	110.7926	103.6463	7.1463	844	780	1796	1651	0.3383	0.6972	1435.6167	2799	2779	3056	2949	109.1819	106.1173	3.0645	488	453	1021	974	0.3338	0.6927	4.0818	0.0045	0.0045
222	Kidd, Jason	DAL	2881.0833	5593	5570	6118	5845	109.3867	104.9372	4.4496	845	934	2038	1985	0.2986	0.6857	1094.9167	2085	2106	2246	2296	107.7218	109.0218	-1.3000	312	393	711	743	0.2957	0.6440	5.7496	0.0029	0.0417
223	Collins, Jason	ATL	114.7333	226	223	216	226	95.5752	101.3453	-5.7701	49	51	82	81	0.3769	0.6165	3856.2667	7227	7209	8122	7730	112.3841	107.2271	5.1570	1317	1323	2538	2536	0.3418	0.6573	-10.9271	0.0351	-0.0408
224	Carter, Vince	ORL	2310.5333	4407	4390	4934	4438	111.9582	101.0934	10.8649	739	719	1752	1575	0.3194	0.7090	1635.4667	3133	3147	3492	3374	111.4587	107.2132	4.2454	513	533	1166	1098	0.3184	0.6863	6.6195	0.0010	0.0227
235	Curry, Eddy	NYK	62.0167	133	132	113	134	84.9624	101.5152	-16.5527	16	28	44	51	0.2388	0.6111	3913.9833	7651	7677	8260	8552	107.9597	111.3977	-3.4379	1163	1282	2586	2840	0.2905	0.6686	-13.1148	-0.0517	-0.0575
237	Richardson, Quentin	MIA	2081.7333	3925	3929	4317	4106	109.9873	104.5050	5.4823	667	668	1447	1395	0.3235	0.6842	1894.2667	3468	3487	3597	3621	103.7197	103.8428	-0.1231	612	658	1271	1269	0.3254	0.6589	5.6054	-0.0019	0.0253
239	West, Delonte	CLE	1500.0833	2806	2826	3110	2903	110.8339	102.7247	8.1092	527	448	1096	946	0.3578	0.7098	2455.9167	4688	4680	5263	4935	112.2654	105.4487	6.8166	757	779	1764	1594	0.3220	0.6937	1.2926	0.0358	0.0161
240	Pierce, Paul	BOS	2376.8167	4576	4561	4978	4723	108.7850	103.5519	5.2331	659	787	1624	1540	0.2997	0.6736	1531.1833	2862	2882	3061	3015	106.9532	104.6149	2.3383	479	521	990	999	0.3241	0.6552	2.8948	-0.0244	0.0184
241	Barnes, Matt	ORL	2097.1833	4008	4008	4584	4132	114.3713	103.0938	11.2774	667	639	1540	1365	0.3282	0.7067	1848.8167	3532	3529	3842	3680	108.7769	104.2788	4.4981	585	613	1378	1308	0.3090	0.6921	6.7793	0.0192	0.0146
243	Davis, Ricky	LAC	538.5167	1027	1033	1037	1144	100.9737	110.7454	-9.7717	185	186	333	360	0.3394	0.6416	3402.4833	6577	6565	6812	7226	103.5731	110.0685	-6.4955	1160	1127	2341	2320	0.3333	0.6750	-3.2762	0.0061	-0.0334
245	Ariza, Trevor	HOU	2628.9167	5163	5141	5555	5568	107.5925	108.3058	-0.7133	924	839	1733	1856	0.3324	0.6738	1304.0833	2548	2566	2759	2773	108.2810	108.0670	0.2140	473	428	884	915	0.3408	0.6738	-0.9273	-0.0084	0.0000
246	Gomes, Ryan	MIN	2189.8333	4393	4371	4465	4873	101.6390	111.4848	-9.8458	724	659	1486	1599	0.3117	0.6928	1718.1667	3451	3466	3492	3869	101.1881	111.6272	-10.4392	676	603	1190	1193	0.3617	0.6637	0.5934	-0.0500	0.0291
247	Jefferson, Al	MIN	2430.4167	4826	4814	4898	5423	101.4919	112.6506	-11.1587	838	762	1640	1758	0.3228	0.6828	1477.5833	3018	3023	3059	3319	101.3585	109.7916	-8.4331	562	500	1036	1034	0.3521	0.6745	-2.7256	-0.0293	0.0083
249	Crawford, Jamal	ATL	2459.9833	4672	4623	5292	5041	113.2705	109.0417	4.2288	890	907	1591	1589	0.3590	0.6369	1511.0167	2781	2809	3046	2915	109.5289	103.7736	5.7554	476	467	1029	1028	0.3165	0.6878	-1.5266	0.0425	-0.0509
252	Scalabrine, Brian	BOS	463.0333	864	859	874	935	101.1574	108.8475	-7.6901	141	142	286	317	0.3079	0.6682	3444.9667	6574	6584	7165	6803	108.9900	103.3262	5.6637	997	1166	2328	2222	0.3097	0.6663	-13.3538	-0.0018	0.0019
253	Perkins, Kendrick	BOS	2121.9167	4047	4058	4455	4171	110.0815	102.7846	7.2969	583	691	1478	1298	0.3099	0.6814	1786.0833	3391	3385	3584	3567	105.6915	105.3767	0.3149	555	617	1136	1241	0.3090	0.6480	6.9820	0.0009	0.0334
254	Robinson, Nate	BOS	382.1833	723	724	736	790	101.7981	109.1160	-7.3180	112	123	242	279	0.2864	0.6630	3525.8167	6715	6719	7303	6948	108.7565	103.4082	5.3483	1026	1185	2372	2260	0.3122	0.6669	-12.6663	-0.0258	-0.0039
254	Robinson, Nate	NYK	733.4500	1437	1446	1567	1587	109.0466	109.7510	-0.7044	227	288	480	541	0.2956	0.6250	3242.5500	6347	6363	6806	7099	107.2318	111.5669	-4.3351	952	1022	2150	2350	0.2883	0.6778	3.6307	0.0073	-0.0528
257	Gooden, Drew	DAL	1030.1500	1977	1988	2086	2193	105.5134	110.3119	-4.7985	298	354	673	705	0.2971	0.6553	2945.8500	5701	5688	6278	5948	110.1210	104.5710	5.5500	859	973	2076	2023	0.2981	0.6809	-10.3485	-0.0010	-0.0256
257	Gooden, Drew	LAC	725.4167	1397	1394	1458	1630	104.3665	116.9297	-12.5632	236	231	490	500	0.3207	0.6796	3215.5833	6207	6204	6391	6740	102.9644	108.6396	-5.6752	1109	1082	2184	2180	0.3372	0.6687	-6.8880	-0.0165	0.0109
258	Ilgauskas, Zydrunas	CLE	1338.7167	2510	2485	2803	2580	111.6733	103.8229	7.8504	468	429	966	830	0.3606	0.6925	2617.2833	4984	5021	5570	5258	111.7576	104.7202	7.0374	816	798	1894	1710	0.3230	0.7036	0.8130	0.0376	-0.0111
260	James, LeBron	CLE	2965.8333	5652	5647	6530	5881	115.5343	104.1438	11.3905	960	924	2121	1875	0.3386	0.6966	990.1667	1842	1859	1843	1957	100.0543	105.2717	-5.2174	324	303	739	665	0.3276	0.7092	16.6079	0.0110	-0.0126
261	Hughes, Larry	CHA	294.6000	550	558	565	589	102.7273	105.5556	-2.8283	112	98	190	192	0.3684	0.6597	3633.4000	6808	6807	7150	7021	105.0235	103.1438	1.8797	1254	1162	2454	2323	0.3506	0.6787	-4.7080	0.0178	-0.0190
261	Hughes, Larry	NYK	819.8167	1640	1644	1730	1779	105.4878	108.2117	-2.7239	242	240	559	610	0.2840	0.6996	3156.1833	6144	6165	6643	6907	108.1217	112.0357	-3.9139	937	1070	2071	2281	0.2912	0.6593	1.1900	-0.0072	0.0403
265	Pavlovic, Sasha	MIN	864.4167	1759	1773	1701	1979	96.7027	111.6187	-14.9161	321	299	603	641	0.3337	0.6685	3043.5833	6085	6064	6256	6763	102.8102	111.5270	-8.7169	1079	963	2073	2151	0.3341	0.6828	-6.1992	-0.0004	-0.0143
266	Wilks, Mike	OKC	59.0667	102	101	91	120	89.2157	118.8119	-29.5962	27	23	31	34	0.4426	0.5741	3853.9333	7472	7506	8141	7797	108.9534	103.8769	5.0765	1308	1306	2697	2509	0.3427	0.6737	-34.6727	0.0999	-0.0996
270	Hamilton, Richard	DET	1552.4500	2901	2883	3060	3197	105.4809	110.8914	-5.4106	611	477	991	1029	0.3726	0.6751	2403.5500	4398	4418	4649	4931	105.7071	111.6116	-5.9044	932	741	1425	1553	0.3751	0.6579	0.4938	-0.0025	0.0172
271	Billups, Chauncey	DEN	2462.8333	4824	4828	5460	5264	113.1841	109.0307	4.1534	860	876	1692	1678	0.3388	0.6589	1445.1667	2879	2870	3150	3040	109.4130	105.9233	3.4896	497	518	975	977	0.3372	0.6530	0.6638	0.0016	0.0059
272	Prince, Tayshaun	DET	1663.7500	3010	3025	3250	3395	107.9734	112.2314	-4.2580	627	520	1004	1077	0.3680	0.6588	2292.2500	4289	4276	4459	4733	103.9636	110.6876	-6.7239	916	698	1412	1505	0.3784	0.6692	2.4659	-0.0104	-0.0104
273	Wallace, Ben	DET	1975.5167	3598	3601	3822	3866	106.2257	107.3591	-1.1334	796	566	1239	1281	0.3832	0.6864	1980.4833	3701	3700	3887	4262	105.0257	115.1892	-10.1635	747	652	1177	1301	0.3647	0.6435	9.0301	0.0185	0.0429
274	Wallace, Rasheed	BOS	1771.4667	3329	3317	3554	3501	106.7588	105.5472	1.2116	528	598	1101	1199	0.3057	0.6480	2136.5333	4109	4126	4485	4237	109.1506	102.6903	6.4604	610	710	1513	1340	0.3128	0.6806	-5.2488	-0.0071	-0.0326
275	McDyess, Antonio	SAS	1617.2167	3041	3053	3336	3119	109.7008	102.1618	7.5389	551	493	1169	1060	0.3420	0.7034	2338.7833	4502	4498	4976	4776	110.5287	106.1805	4.3481	781	740	1648	1565	0.3329	0.6901	3.1908	0.0091	0.0133
276	Evans, Maurice	ATL	1317.0333	2519	2536	2745	2754	108.9718	108.5962	0.3756	497	500	818	875	0.3622	0.6206	2653.9667	4934	4896	5593	5202	113.3563	106.2500	7.1063	869	874	1802	1742	0.3328	0.6734	-6.7307	0.0294	-0.0528
277	Arroyo, Carlos	MIA	1584.5333	2886	2899	3031	2974	105.0243	102.5871	2.4372	474	494	1097	1057	0.3096	0.6895	2391.4667	4507	4517	4883	4753	108.3426	105.2247	3.1179	805	832	1621	1607	0.3337	0.6608	-0.6807	-0.0241	0.0287
278	Milicic, Darko	MIN	614.1500	1228	1225	1268	1347	103.2573	109.9592	-6.7019	209	175	409	450	0.3171	0.7003	3293.8500	6616	6612	6689	7395	101.1034	111.8421	-10.7387	1191	1087	2267	2342	0.3371	0.6759	4.0368	-0.0200	0.0244
